,element,position,multiplier,is_captain,is_vice_captain,manager_id,event_id
1605,103,1,2,True,False,1143,18
1606,117,2,1,False,False,1143,18
1607,43,3,1,False,False,1143,18
1608,361,4,1,False,False,1143,18
1609,215,5,1,False,False,1143,18
1610,396,6,1,False,True,1143,18
1611,27,7,1,False,False,1143,18
1612,209,8,1,False,False,1143,18
1613,17,9,1,False,False,1143,18
1614,133,10,1,False,False,1143,18
1615,329,11,1,False,False,1143,18
1616,48,12,0,False,False,1143,18
1617,477,13,0,False,False,1143,18
1618,183,14,0,False,False,1143,18
1619,372,15,0,False,False,1143,18
1620,103,1,1,False,False,1143,19
1621,117,2,1,False,False,1143,19
1622,43,3,1,False,False,1143,19
1623,372,4,1,False,False,1143,19
1624,361,5,1,False,False,1143,19
1625,183,6,1,False,False,1143,19
1626,396,7,1,False,False,1143,19
1627,276,8,2,False,True,1143,19
1628,266,9,1,True,False,1143,19
1629,133,10,1,False,False,1143,19
1630,329,11,1,False,False,1143,19
1631,48,12,0,False,False,1143,19
1632,17,13,0,False,False,1143,19
1633,215,14,0,False,False,1143,19
1634,209,15,0,False,False,1143,19
1635,103,1,1,False,False,1143,20
1636,43,2,1,False,False,1143,20
1637,361,3,1,False,False,1143,20
1638,117,4,1,False,False,1143,20
1639,372,5,1,False,False,1143,20
1640,215,6,1,False,False,1143,20
1641,396,7,2,True,False,1143,20
1642,276,8,1,False,True,1143,20
1643,17,9,1,False,False,1143,20
1644,209,10,1,False,False,1143,20
1645,477,11,1,False,False,1143,20
1646,48,12,0,False,False,1143,20
1647,183,13,0,False,False,1143,20
1648,133,14,0,False,False,1143,20
1649,329,15,0,False,False,1143,20
1650,103,1,1,False,False,1143,21
1651,183,2,1,False,False,1143,21
1652,372,3,1,False,False,1143,21
1653,361,4,1,False,False,1143,21
1654,117,5,1,False,False,1143,21
1655,396,6,2,True,False,1143,21
1656,209,7,1,False,False,1143,21
1657,17,8,1,False,False,1143,21
1658,25,9,1,False,False,1143,21
1659,477,10,1,False,False,1143,21
1660,133,11,1,False,False,1143,21
1661,48,12,0,False,False,1143,21
1662,43,13,0,False,False,1143,21
1663,215,14,0,False,False,1143,21
1664,276,15,0,False,True,1143,21
1665,103,1,1,False,False,1143,22
1666,43,2,1,False,False,1143,22
1667,361,3,1,False,False,1143,22
1668,225,4,1,False,False,1143,22
1669,215,5,2,True,False,1143,22
1670,396,6,1,False,False,1143,22
1671,63,7,1,False,True,1143,22
1672,17,8,1,False,False,1143,22
1673,209,9,1,False,False,1143,22
1674,133,10,1,False,False,1143,22
1675,25,11,1,False,False,1143,22
1676,48,12,0,False,False,1143,22
1677,477,13,0,False,False,1143,22
1678,117,14,0,False,False,1143,22
1679,372,15,0,False,False,1143,22
1680,103,1,1,False,False,1143,23
1681,361,2,1,False,False,1143,23
1682,225,3,1,False,False,1143,23
1683,372,4,1,False,False,1143,23
1684,499,5,1,False,False,1143,23
1685,215,6,1,False,False,1143,23
1686,63,7,1,False,True,1143,23
1687,17,8,1,False,False,1143,23
1688,209,9,2,True,False,1143,23
1689,133,10,1,False,False,1143,23
1690,25,11,1,False,False,1143,23
1691,48,12,0,False,False,1143,23
1692,43,13,0,False,False,1143,23
1693,477,14,0,False,False,1143,23
1694,117,15,0,False,False,1143,23
1695,103,1,1,False,False,1143,24
1696,269,2,1,False,False,1143,24
1697,43,3,1,False,False,1143,24
1698,361,4,1,False,False,1143,24
1699,372,5,1,False,False,1143,24
1700,215,6,2,True,False,1143,24
1701,499,7,1,False,False,1143,24
1702,63,8,1,False,False,1143,24
1703,209,9,1,False,True,1143,24
1704,280,10,1,False,False,1143,24
1705,133,11,1,False,False,1143,24
1706,48,12,0,False,False,1143,24
1707,25,13,0,False,False,1143,24
1708,225,14,0,False,False,1143,24
1709,17,15,0,False,False,1143,24
1710,103,1,1,False,False,1143,25
1711,372,2,1,False,False,1143,25
1712,269,3,1,False,False,1143,25
1713,43,4,1,False,False,1143,25
1714,215,5,1,False,True,1143,25
1715,33,6,1,False,False,1143,25
1716,209,7,1,False,False,1143,25
1717,396,8,2,True,False,1143,25
1718,280,9,1,False,False,1143,25
1719,133,10,1,False,False,1143,25
1720,25,11,1,False,False,1143,25
1721,48,12,0,False,False,1143,25
1722,499,13,0,False,False,1143,25
1723,225,14,0,False,False,1143,25
1724,361,15,0,False,False,1143,25
1725,103,1,1,False,False,1143,26
1726,269,2,1,False,False,1143,26
1727,43,3,1,False,False,1143,26
1728,372,4,1,False,False,1143,26
1729,361,5,1,False,False,1143,26
1730,215,6,1,False,True,1143,26
1731,33,7,1,False,False,1143,26
1732,209,8,1,False,False,1143,26
1733,396,9,2,True,False,1143,26
1734,499,10,1,False,False,1143,26
1735,133,11,1,False,False,1143,26
1736,48,12,0,False,False,1143,26
1737,280,13,0,False,False,1143,26
1738,225,14,0,False,False,1143,26
1739,25,15,0,False,False,1143,26
1740,103,1,1,False,False,1143,27
1741,372,2,1,False,False,1143,27
1742,269,3,1,False,False,1143,27
1743,43,4,1,False,False,1143,27
1744,61,5,1,False,True,1143,27
1745,33,6,1,False,False,1143,27
1746,209,7,1,False,False,1143,27
1747,396,8,2,True,False,1143,27
1748,499,9,1,False,False,1143,27
1749,133,10,1,False,False,1143,27
1750,56,11,1,False,False,1143,27
1751,48,12,0,False,False,1143,27
1752,361,13,0,False,False,1143,27
1753,225,14,0,False,False,1143,27
1754,280,15,0,False,False,1143,27
1755,103,1,1,False,False,1143,28
1756,372,2,1,False,False,1143,28
1757,58,3,1,False,False,1143,28
1758,43,4,1,False,False,1143,28
1759,61,5,1,False,True,1143,28
1760,33,6,1,False,False,1143,28
1761,209,7,1,False,False,1143,28
1762,396,8,1,False,False,1143,28
1763,499,9,1,False,False,1143,28
1764,133,10,1,False,False,1143,28
1765,56,11,2,True,False,1143,28
1766,48,12,0,False,False,1143,28
1767,225,13,0,False,False,1143,28
1768,361,14,0,False,False,1143,28
1769,280,15,0,False,False,1143,28
1770,103,1,1,False,False,1143,29
1771,372,2,1,False,False,1143,29
1772,5,3,1,False,False,1143,29
1773,361,4,1,False,False,1143,29
1774,61,5,1,False,False,1143,29
1775,33,6,1,False,False,1143,29
1776,209,7,1,False,False,1143,29
1777,396,8,1,False,True,1143,29
1778,499,9,1,False,False,1143,29
1779,266,10,2,True,False,1143,29
1780,56,11,1,False,False,1143,29
1781,48,12,0,False,False,1143,29
1782,133,13,0,False,False,1143,29
1783,43,14,0,False,False,1143,29
1784,58,15,0,False,False,1143,29
1785,261,1,1,False,False,1143,30
1786,372,2,1,False,False,1143,30
1787,5,3,1,False,True,1143,30
1788,361,4,1,False,False,1143,30
1789,61,5,1,False,False,1143,30
1790,33,6,1,False,False,1143,30
1791,209,7,1,False,False,1143,30
1792,504,8,2,True,False,1143,30
1793,499,9,1,False,False,1143,30
1794,266,10,1,False,False,1143,30
1795,56,11,1,False,False,1143,30
1796,48,12,0,False,False,1143,30
1797,133,13,0,False,False,1143,30
1798,43,14,0,False,False,1143,30
1799,58,15,0,False,False,1143,30
1800,181,1,1,False,False,10422,1
1801,68,2,1,False,False,10422,1
1802,96,3,1,False,False,10422,1
1803,220,4,1,False,False,10422,1
1804,264,5,1,False,False,10422,1
1805,226,6,1,False,False,10422,1
1806,28,7,1,False,True,10422,1
1807,276,8,1,False,False,10422,1
1808,406,9,1,False,False,10422,1
1809,227,10,2,True,False,10422,1
1810,55,11,1,False,False,10422,1
1811,146,12,0,False,False,10422,1
1812,319,13,0,False,False,10422,1
1813,258,14,0,False,False,10422,1
1814,239,15,0,False,False,10422,1
1815,181,1,1,False,False,10422,2
1816,68,2,1,False,False,10422,2
1817,96,3,1,False,False,10422,2
1818,220,4,1,False,False,10422,2
1819,264,5,1,False,False,10422,2
1820,226,6,1,False,False,10422,2
1821,28,7,1,False,True,10422,2
1822,276,8,1,False,False,10422,2
1823,329,9,1,False,False,10422,2
1824,406,10,1,False,False,10422,2
1825,55,11,2,True,False,10422,2
1826,146,12,0,False,False,10422,2
1827,319,13,0,False,False,10422,2
1828,258,14,0,False,False,10422,2
1829,239,15,0,False,False,10422,2
1830,181,1,1,False,False,10422,3
1831,68,2,1,False,False,10422,3
1832,96,3,1,False,False,10422,3
1833,220,4,1,False,False,10422,3
1834,258,5,1,False,False,10422,3
1835,226,6,1,False,True,10422,3
1836,28,7,1,False,False,10422,3
1837,276,8,1,False,False,10422,3
1838,239,9,1,False,False,10422,3
1839,406,10,1,False,False,10422,3
1840,55,11,2,True,False,10422,3
1841,146,12,0,False,False,10422,3
1842,264,13,0,False,False,10422,3
1843,329,14,0,False,False,10422,3
1844,319,15,0,False,False,10422,3
1845,46,1,1,False,False,10422,4
1846,258,2,1,False,False,10422,4
1847,5,3,1,False,False,10422,4
1848,43,4,1,False,False,10422,4
1849,378,5,1,False,False,10422,4
1850,345,6,1,False,False,10422,4
1851,13,7,1,False,False,10422,4
1852,396,8,1,False,False,10422,4
1853,209,9,1,False,False,10422,4
1854,194,10,1,False,False,10422,4
1855,55,11,2,True,False,10422,4
1856,146,12,0,False,False,10422,4
1857,68,13,0,False,True,10422,4
1858,426,14,0,False,False,10422,4
1859,160,15,0,False,False,10422,4
1860,46,1,1,False,False,10422,5
1861,258,2,1,False,False,10422,5
1862,5,3,1,False,False,10422,5
1863,43,4,1,False,False,10422,5
1864,378,5,1,False,False,10422,5
1865,345,6,1,False,False,10422,5
1866,13,7,1,False,False,10422,5
1867,396,8,1,False,False,10422,5
1868,209,9,1,False,True,10422,5
1869,194,10,2,True,False,10422,5
1870,55,11,1,False,False,10422,5
1871,146,12,0,False,False,10422,5
1872,68,13,0,False,False,10422,5
1873,426,14,0,False,False,10422,5
1874,160,15,0,False,False,10422,5
1875,46,1,1,False,False,10422,6
1876,211,2,1,False,False,10422,6
1877,5,3,1,False,False,10422,6
1878,258,4,1,False,False,10422,6
1879,378,5,1,False,False,10422,6
1880,345,6,1,False,False,10422,6
1881,13,7,1,False,False,10422,6
1882,396,8,2,True,False,10422,6
1883,209,9,1,False,False,10422,6
1884,194,10,1,False,True,10422,6
1885,25,11,1,False,False,10422,6
1886,146,12,0,False,False,10422,6
1887,43,13,0,False,False,10422,6
1888,426,14,0,False,False,10422,6
1889,160,15,0,False,False,10422,6
1890,46,1,1,False,False,10422,7
1891,211,2,1,False,True,10422,7
1892,342,3,1,False,False,10422,7
1893,43,4,1,False,False,10422,7
1894,345,5,1,False,False,10422,7
1895,378,6,1,False,False,10422,7
1896,209,7,1,False,False,10422,7
1897,13,8,1,False,False,10422,7
1898,396,9,1,False,False,10422,7
1899,25,10,1,False,False,10422,7
1900,227,11,2,True,False,10422,7
1901,146,12,0,False,False,10422,7
1902,258,13,0,False,False,10422,7
1903,426,14,0,False,False,10422,7
1904,160,15,0,False,False,10422,7
1905,46,1,1,False,False,10422,8
1906,57,2,1,False,False,10422,8
1907,342,3,1,False,False,10422,8
1908,43,4,1,False,False,10422,8
1909,345,5,1,False,False,10422,8
1910,378,6,1,False,False,10422,8
1911,209,7,1,False,False,10422,8
1912,13,8,1,False,False,10422,8
1913,396,9,2,True,False,10422,8
1914,25,10,1,False,True,10422,8
1915,227,11,1,False,False,10422,8
1916,146,12,0,False,False,10422,8
1917,258,13,0,False,False,10422,8
1918,426,14,0,False,False,10422,8
1919,160,15,0,False,False,10422,8
1920,46,1,1,False,False,10422,9
1921,57,2,1,False,False,10422,9
1922,342,3,1,False,False,10422,9
1923,43,4,1,False,False,10422,9
1924,345,5,1,False,False,10422,9
1925,378,6,1,False,False,10422,9
1926,15,7,2,True,False,10422,9
1927,130,8,1,False,False,10422,9
1928,396,9,1,False,False,10422,9
1929,25,10,1,False,False,10422,9
1930,227,11,1,False,True,10422,9
1931,146,12,0,False,False,10422,9
1932,258,13,0,False,False,10422,9
1933,426,14,0,False,False,10422,9
1934,160,15,0,False,False,10422,9
1935,375,1,1,False,False,10422,10
1936,57,2,1,False,False,10422,10
1937,9,3,1,False,False,10422,10
1938,43,4,1,False,False,10422,10
1939,52,5,1,False,False,10422,10
1940,28,6,1,False,False,10422,10
1941,15,7,2,True,False,10422,10
1942,33,8,1,False,False,10422,10
1943,61,9,1,False,False,10422,10
1944,55,10,1,False,True,10422,10
1945,161,11,1,False,False,10422,10
1946,293,12,0,False,False,10422,10
1947,290,13,0,False,False,10422,10
1948,229,14,0,False,False,10422,10
1949,372,15,0,False,False,10422,10
1950,46,1,1,False,False,10422,11
1951,57,2,1,False,False,10422,11
1952,342,3,1,False,False,10422,11
1953,258,4,1,False,False,10422,11
1954,345,5,1,False,False,10422,11
1955,378,6,1,False,False,10422,11
1956,15,7,2,True,False,10422,11
1957,130,8,1,False,False,10422,11
1958,396,9,1,False,False,10422,11
1959,25,10,1,False,False,10422,11
1960,227,11,1,False,True,10422,11
1961,146,12,0,False,False,10422,11
1962,426,13,0,False,False,10422,11
1963,43,14,0,False,False,10422,11
1964,160,15,0,False,False,10422,11
1965,293,1,1,False,False,10422,12
1966,57,2,1,False,False,10422,12
1967,342,3,1,False,False,10422,12
1968,258,4,1,False,False,10422,12
1969,309,5,1,False,True,10422,12
1970,345,6,1,False,False,10422,12
1971,130,7,1,False,False,10422,12
1972,396,8,1,False,False,10422,12
1973,15,9,1,False,False,10422,12
1974,290,10,2,True,False,10422,12
1975,25,11,1,False,False,10422,12
1976,46,12,0,False,False,10422,12
1977,426,13,0,False,False,10422,12
1978,43,14,0,False,False,10422,12
1979,160,15,0,False,False,10422,12
1980,46,1,1,False,False,10422,13
1981,57,2,1,False,False,10422,13
1982,342,3,1,False,False,10422,13
1983,43,4,1,False,False,10422,13
1984,426,5,1,False,False,10422,13
1985,309,6,1,False,False,10422,13
1986,345,7,1,False,False,10422,13
1987,130,8,1,False,False,10422,13
1988,396,9,2,True,False,10422,13
1989,15,10,1,False,True,10422,13
1990,290,11,1,False,False,10422,13
1991,293,12,0,False,False,10422,13
1992,25,13,0,False,False,10422,13
1993,258,14,0,False,False,10422,13
1994,160,15,0,False,False,10422,13
1995,46,1,1,False,False,10422,14
1996,57,2,1,False,False,10422,14
1997,342,3,1,False,False,10422,14
1998,43,4,1,False,False,10422,14
1999,426,5,1,False,False,10422,14
2000,309,6,1,False,False,10422,14
2001,345,7,1,False,False,10422,14
2002,209,8,2,True,False,10422,14
2003,130,9,1,False,False,10422,14
2004,367,10,1,False,True,10422,14
2005,290,11,1,False,False,10422,14
2006,293,12,0,False,False,10422,14
2007,258,13,0,False,False,10422,14
2008,396,14,0,False,False,10422,14
2009,160,15,0,False,False,10422,14
2010,46,1,1,False,False,10422,15
2011,57,2,1,False,False,10422,15
2012,342,3,1,False,False,10422,15
2013,43,4,1,False,False,10422,15
2014,5,5,1,False,False,10422,15
2015,258,6,1,False,False,10422,15
2016,215,7,2,True,False,10422,15
2017,345,8,1,False,False,10422,15
2018,130,9,1,False,False,10422,15
2019,396,10,1,False,False,10422,15
2020,367,11,1,False,False,10422,15
2021,293,12,0,False,False,10422,15
2022,266,13,0,False,True,10422,15
2023,209,14,0,False,False,10422,15
2024,160,15,0,False,False,10422,15
2025,46,1,1,False,False,10422,16
2026,342,2,1,False,False,10422,16
2027,43,3,1,False,False,10422,16
2028,5,4,1,False,False,10422,16
2029,361,5,1,False,False,10422,16
2030,209,6,1,False,False,10422,16
2031,27,7,2,True,False,10422,16
2032,345,8,1,False,False,10422,16
2033,396,9,1,False,True,10422,16
2034,367,10,1,False,False,10422,16
2035,266,11,1,False,False,10422,16
2036,293,12,0,False,False,10422,16
2037,258,13,0,False,False,10422,16
2038,130,14,0,False,False,10422,16
2039,160,15,0,False,False,10422,16
2040,46,1,1,False,False,10422,17
2041,342,2,1,False,False,10422,17
2042,43,3,1,False,False,10422,17
2043,5,4,1,False,False,10422,17
2044,361,5,1,False,False,10422,17
2045,4,6,2,True,False,10422,17
2046,27,7,1,False,True,10422,17
2047,345,8,1,False,False,10422,17
2048,396,9,1,False,False,10422,17
2049,367,10,1,False,False,10422,17
2050,266,11,1,False,False,10422,17
2051,293,12,0,False,False,10422,17
2052,258,13,0,False,False,10422,17
2053,209,14,0,False,False,10422,17
2054,160,15,0,False,False,10422,17
2055,46,1,1,False,False,10422,18
2056,342,2,1,False,False,10422,18
2057,43,3,1,False,False,10422,18
2058,5,4,1,False,False,10422,18
2059,361,5,1,False,False,10422,18
2060,113,6,2,True,False,10422,18
2061,27,7,1,False,False,10422,18
2062,345,8,1,False,False,10422,18
2063,396,9,1,False,True,10422,18
2064,209,10,1,False,False,10422,18
2065,266,11,1,False,False,10422,18
2066,293,12,0,False,False,10422,18
2067,258,13,0,False,False,10422,18
2068,367,14,0,False,False,10422,18
2069,160,15,0,False,False,10422,18
2070,46,1,1,False,False,10422,19
2071,361,2,1,False,False,10422,19
2072,342,3,1,False,False,10422,19
2073,43,4,1,False,False,10422,19
2074,258,5,1,False,False,10422,19
2075,345,6,1,False,False,10422,19
2076,113,7,1,False,False,10422,19
2077,396,8,2,False,True,10422,19
2078,209,9,1,False,False,10422,19
2079,266,10,1,True,False,10422,19
2080,367,11,1,False,False,10422,19
2081,293,12,0,False,False,10422,19
2082,5,13,0,False,False,10422,19
2083,27,14,0,False,False,10422,19
2084,160,15,0,False,False,10422,19
2085,46,1,1,False,False,10422,20
2086,342,2,1,False,False,10422,20
2087,5,3,1,False,False,10422,20
2088,361,4,1,False,False,10422,20
2089,43,5,1,False,False,10422,20
2090,345,6,1,False,False,10422,20
2091,4,7,1,False,True,10422,20
2092,396,8,2,True,False,10422,20
2093,209,9,1,False,False,10422,20
2094,367,10,1,False,False,10422,20
2095,477,11,1,False,False,10422,20
2096,293,12,0,False,False,10422,20
2097,113,13,0,False,False,10422,20
2098,258,14,0,False,False,10422,20
2099,160,15,0,False,False,10422,20
2100,46,1,1,False,False,10422,21
2101,361,2,1,False,False,10422,21
2102,342,3,1,False,False,10422,21
2103,5,4,1,False,False,10422,21
2104,113,5,1,False,False,10422,21
2105,4,6,1,False,True,10422,21
2106,345,7,1,False,False,10422,21
2107,396,8,2,True,False,10422,21
2108,209,9,1,False,False,10422,21
2109,477,10,1,False,False,10422,21
2110,133,11,1,False,False,10422,21
2111,293,12,0,False,False,10422,21
2112,43,13,0,False,False,10422,21
2113,258,14,0,False,False,10422,21
2114,160,15,0,False,False,10422,21
2115,231,1,1,False,False,10422,22
2116,5,2,1,False,False,10422,22
2117,138,3,1,False,False,10422,22
2118,269,4,1,False,False,10422,22
2119,396,5,1,False,False,10422,22
2120,61,6,2,True,False,10422,22
2121,518,7,1,False,False,10422,22
2122,215,8,1,False,False,10422,22
2123,485,9,1,False,False,10422,22
2124,133,10,1,False,False,10422,22
2125,516,11,1,False,True,10422,22
2126,46,12,0,False,False,10422,22
2127,309,13,0,False,False,10422,22
2128,43,14,0,False,False,10422,22
2129,100,15,0,False,False,10422,22
2130,231,1,1,False,False,10422,23
2131,5,2,1,False,False,10422,23
2132,43,3,1,False,False,10422,23
2133,269,4,2,True,False,10422,23
2134,100,5,1,False,False,10422,23
2135,61,6,1,False,False,10422,23
2136,518,7,1,False,False,10422,23
2137,215,8,1,False,True,10422,23
2138,485,9,1,False,False,10422,23
2139,133,10,1,False,False,10422,23
2140,516,11,1,False,False,10422,23
2141,46,12,0,False,False,10422,23
2142,309,13,0,False,False,10422,23
2143,138,14,0,False,False,10422,23
2144,396,15,0,False,False,10422,23
2145,231,1,1,False,False,10422,24
2146,5,2,1,False,False,10422,24
2147,269,3,1,False,False,10422,24
2148,43,4,1,False,False,10422,24
2149,396,5,1,False,False,10422,24
2150,61,6,1,False,False,10422,24
2151,215,7,1,False,False,10422,24
2152,309,8,1,False,False,10422,24
2153,133,9,1,False,False,10422,24
2154,484,10,2,False,True,10422,24
2155,516,11,2,True,False,10422,24
2156,46,12,0,False,False,10422,24
2157,518,13,0,False,False,10422,24
2158,100,14,0,False,False,10422,24
2159,138,15,0,False,False,10422,24
2160,46,1,1,False,False,10422,25
2161,100,2,1,False,False,10422,25
2162,269,3,1,False,False,10422,25
2163,43,4,1,False,False,10422,25
2164,5,5,1,False,False,10422,25
2165,396,6,1,False,True,10422,25
2166,518,7,1,False,False,10422,25
2167,215,8,2,True,False,10422,25
2168,209,9,1,False,False,10422,25
2169,133,10,1,False,False,10422,25
2170,516,11,1,False,False,10422,25
2171,249,12,0,False,False,10422,25
2172,484,13,0,False,False,10422,25
2173,138,14,0,False,False,10422,25
2174,61,15,0,False,False,10422,25
2175,46,1,1,False,False,10422,26
2176,100,2,1,False,False,10422,26
2177,43,3,1,False,False,10422,26
2178,5,4,1,False,False,10422,26
2179,269,5,1,False,False,10422,26
2180,396,6,1,False,True,10422,26
2181,61,7,1,False,False,10422,26
2182,215,8,2,True,False,10422,26
2183,209,9,1,False,False,10422,26
2184,133,10,1,False,False,10422,26
2185,516,11,1,False,False,10422,26
2186,249,12,0,False,False,10422,26
2187,484,13,0,False,False,10422,26
2188,518,14,0,False,False,10422,26
2189,138,15,0,False,False,10422,26
2190,46,1,1,False,False,10422,27
2191,100,2,1,False,False,10422,27
2192,43,3,1,False,False,10422,27
2193,269,4,1,False,False,10422,27
2194,5,5,1,False,False,10422,27
2195,518,6,1,False,False,10422,27
2196,61,7,1,False,True,10422,27
2197,396,8,2,True,False,10422,27
2198,209,9,1,False,False,10422,27
2199,516,10,1,False,False,10422,27
2200,133,11,1,False,False,10422,27
2201,249,12,0,False,False,10422,27
2202,215,13,0,False,False,10422,27
2203,484,14,0,False,False,10422,27
2204,138,15,0,False,False,10422,27
2205,46,1,1,False,False,10422,28
2206,100,2,1,False,False,10422,28
2207,72,3,1,False,False,10422,28
2208,5,4,1,False,False,10422,28
2209,138,5,1,False,False,10422,28
2210,396,6,1,False,False,10422,28
2211,61,7,2,True,False,10422,28
2212,209,8,1,False,False,10422,28
2213,56,9,1,False,False,10422,28
2214,133,10,1,False,False,10422,28
2215,516,11,1,False,True,10422,28
2216,249,12,0,False,False,10422,28
2217,43,13,0,False,False,10422,28
2218,125,14,0,False,False,10422,28
2219,215,15,0,False,False,10422,28
2220,46,1,1,False,False,10422,29
2221,100,2,1,False,False,10422,29
2222,43,3,1,False,False,10422,29
2223,5,4,1,False,False,10422,29
2224,28,5,1,False,True,10422,29
2225,396,6,2,True,False,10422,29
2226,61,7,1,False,False,10422,29
2227,209,8,1,False,False,10422,29
2228,56,9,1,False,False,10422,29
2229,133,10,1,False,False,10422,29
2230,516,11,1,False,False,10422,29
2231,249,12,0,False,False,10422,29
2232,138,13,0,False,False,10422,29
2233,72,14,0,False,False,10422,29
2234,125,15,0,False,False,10422,29
2235,46,1,1,False,False,10422,30
2236,100,2,1,False,False,10422,30
2237,43,3,1,False,False,10422,30
2238,5,4,1,False,False,10422,30
2239,28,5,1,False,True,10422,30
2240,396,6,1,True,False,10422,30
2241,61,7,1,False,False,10422,30
2242,209,8,1,False,False,10422,30
2243,56,9,2,False,False,10422,30
2244,331,10,2,False,False,10422,30
2245,516,11,2,False,False,10422,30
2246,249,12,0,False,False,10422,30
2247,72,13,0,False,False,10422,30
2248,138,14,0,False,False,10422,30
2249,125,15,0,False,False,10422,30
2250,103,1,1,False,False,7805,1
2251,220,2,1,False,False,7805,1
2252,185,3,1,False,False,7805,1
2253,68,4,1,False,False,7805,1
2254,276,5,1,False,False,7805,1
2255,28,6,2,True,False,7805,1
2256,17,7,1,False,False,7805,1
2257,77,8,1,False,False,7805,1
2258,406,9,1,False,False,7805,1
2259,227,10,1,False,True,7805,1
2260,55,11,1,False,False,7805,1
2261,427,12,0,False,False,7805,1
2262,92,13,0,False,False,7805,1
2263,382,14,0,False,False,7805,1
2264,239,15,0,False,False,7805,1
2265,103,1,1,False,False,7805,2
2266,220,2,1,False,False,7805,2
2267,185,3,1,False,False,7805,2
2268,68,4,1,False,False,7805,2
2269,276,5,1,False,False,7805,2
2270,28,6,1,False,True,7805,2
2271,17,7,1,False,False,7805,2
2272,77,8,1,False,False,7805,2
2273,406,9,1,False,False,7805,2
2274,266,10,1,False,False,7805,2
2275,55,11,2,True,False,7805,2
2276,427,12,0,False,False,7805,2
2277,239,13,0,False,False,7805,2
2278,382,14,0,False,False,7805,2
2279,92,15,0,False,False,7805,2
2280,103,1,1,False,False,7805,3
2281,220,2,1,False,False,7805,3
2282,382,3,1,False,False,7805,3
2283,68,4,1,False,False,7805,3
2284,276,5,1,False,False,7805,3
2285,28,6,1,False,False,7805,3
2286,209,7,1,False,True,7805,3
2287,77,8,1,False,False,7805,3
2288,406,9,1,False,False,7805,3
2289,266,10,1,False,False,7805,3
2290,55,11,2,True,False,7805,3
2291,427,12,0,False,False,7805,3
2292,239,13,0,False,False,7805,3
2293,92,14,0,False,False,7805,3
2294,185,15,0,False,False,7805,3
2295,103,1,1,False,False,7805,4
2296,185,2,1,False,False,7805,4
2297,92,3,1,False,False,7805,4
2298,5,4,1,False,False,7805,4
2299,345,5,1,False,False,7805,4
2300,28,6,1,False,False,7805,4
2301,276,7,1,False,False,7805,4
2302,209,8,1,False,False,7805,4
2303,406,9,1,False,True,7805,4
2304,55,10,2,True,False,7805,4
2305,266,11,1,False,False,7805,4
2306,427,12,0,False,False,7805,4
2307,68,13,0,False,False,7805,4
2308,239,14,0,False,False,7805,4
2309,382,15,0,False,False,7805,4
2310,103,1,1,False,False,7805,5
2311,5,2,1,False,False,7805,5
2312,68,3,1,False,False,7805,5
2313,185,4,1,False,False,7805,5
2314,345,5,1,False,False,7805,5
2315,276,6,1,False,False,7805,5
2316,28,7,1,False,False,7805,5
2317,209,8,1,False,True,7805,5
2318,406,9,1,False,False,7805,5
2319,266,10,1,False,False,7805,5
2320,55,11,2,True,False,7805,5
2321,427,12,0,False,False,7805,5
2322,239,13,0,False,False,7805,5
2323,92,14,0,False,False,7805,5
2324,382,15,0,False,False,7805,5
2325,103,1,1,False,False,7805,6
2326,5,2,1,False,False,7805,6
2327,68,3,1,False,False,7805,6
2328,185,4,1,False,False,7805,6
2329,345,5,1,False,False,7805,6
2330,276,6,1,False,False,7805,6
2331,15,7,2,True,False,7805,6
2332,209,8,1,False,False,7805,6
2333,406,9,1,False,False,7805,6
2334,266,10,1,False,False,7805,6
2335,25,11,1,False,True,7805,6
2336,427,12,0,False,False,7805,6
2337,239,13,0,False,False,7805,6
2338,92,14,0,False,False,7805,6
2339,382,15,0,False,False,7805,6
2340,46,1,1,False,False,7805,7
2341,26,2,1,False,False,7805,7
2342,211,3,1,False,False,7805,7
2343,288,4,1,False,False,7805,7
2344,33,5,1,False,False,7805,7
2345,209,6,1,False,False,7805,7
2346,396,7,1,False,True,7805,7
2347,296,8,1,False,False,7805,7
2348,266,9,1,False,False,7805,7
2349,406,10,1,False,False,7805,7
2350,25,11,2,True,False,7805,7
2351,427,12,0,False,False,7805,7
2352,30,13,0,False,False,7805,7
2353,342,14,0,False,False,7805,7
2354,299,15,0,False,False,7805,7
2355,46,1,1,False,False,7805,8
2356,26,2,1,False,False,7805,8
2357,68,3,1,False,False,7805,8
2358,342,4,1,False,False,7805,8
2359,33,5,1,False,False,7805,8
2360,209,6,1,False,False,7805,8
2361,396,7,1,False,True,7805,8
2362,296,8,1,False,False,7805,8
2363,266,9,2,True,False,7805,8
2364,406,10,1,False,False,7805,8
2365,25,11,1,False,False,7805,8
2366,427,12,0,False,False,7805,8
2367,30,13,0,False,False,7805,8
2368,299,14,0,False,False,7805,8
2369,288,15,0,False,False,7805,8
2370,46,1,1,False,False,7805,9
2371,26,2,1,False,False,7805,9
2372,68,3,1,False,False,7805,9
2373,342,4,1,False,False,7805,9
2374,33,5,1,False,False,7805,9
2375,209,6,1,False,False,7805,9
2376,396,7,1,False,False,7805,9
2377,15,8,2,True,False,7805,9
2378,133,9,1,False,False,7805,9
2379,406,10,1,False,False,7805,9
2380,25,11,1,False,True,7805,9
